"MonthEnd","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","LessThan4WeekWait","LessThan4WeekWaitQF","4To8WeekWait","4To8WeekWaitQF","8To12WeekWait","8To12WeekWaitQF","12To16WeekWait","12To16WeekWaitQF","16To20WeekWait","16To20WeekWaitQF","20To24WeekWait","20To24WeekWaitQF","24To28WeekWait","24To28WeekWaitQF","28To32WeekWait","28To32WeekWaitQF","32To36WeekWait","32To36WeekWaitQF","36To40WeekWait","36To40WeekWaitQF","40To44WeekWait","40To44WeekWaitQF","44To48WeekWait","44To48WeekWaitQF","48To52WeekWait","48To52WeekWaitQF","52To65WeekWait","52To65WeekWaitQF","65To78WeekWait","65To78WeekWaitQF","78To91WeekWait","78To91WeekWaitQF","91To104WeekWait","91To104WeekWaitQF","Over104WeekWait","Over104WeekWaitQF"
"20140930","S08000015",,"Inpatient/Day case","AD",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000015",,"Inpatient/Day case","AD",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000015",,"Inpatient/Day case","AD",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000015",,"Inpatient/Day case","AD",,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000015",,"Inpatient/Day case","AD",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000015",,"Inpatient/Day case","AD",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000015",,"Inpatient/Day case","AD",,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000015",,"Inpatient/Day case","AD",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000015",,"Inpatient/Day case","AD",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000015",,"Inpatient/Day case","AD",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000015",,"Inpatient/Day case","AD",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000015",,"Inpatient/Day case","AD",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000015",,"Inpatient/Day case","AD",,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000015",,"Inpatient/Day case","AF",,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000015",,"Inpatient/Day case","AF",,9,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000015",,"Inpatient/Day case","AF",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000015",,"Inpatient/Day case","AF",,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220630","S08000015",,"Inpatient/Day case","AF",,10,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000015",,"Inpatient/Day case","AF",,5,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000015",,"Inpatient/Day case","AF",,9,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000015",,"Inpatient/Day case","AF",,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000015",,"Inpatient/Day case","AF",,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220930","S08000015",,"Inpatient/Day case","AF",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000015",,"Inpatient/Day case","AF",,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000015",,"Inpatient/Day case","AF",,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000015",,"Inpatient/Day case","AF",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000015",,"Inpatient/Day case","AF",,7,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000015",,"Inpatient/Day case","AF",,3,,3,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20230331","S08000015",,"Inpatient/Day case","AF",,4,,3,,0,,0,,0,,2,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000015",,"Inpatient/Day case","AF",,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000015",,"Inpatient/Day case","AF",,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000015",,"Inpatient/Day case","AF",,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000015",,"Inpatient/Day case","AF",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000015",,"Inpatient/Day case","AF",,5,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000015",,"Inpatient/Day case","AF",,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20221231","S08000015",,"Inpatient/Day case","AF",,5,,0,,3,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000015",,"Inpatient/Day case","AG",,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000015",,"Inpatient/Day case","AG",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000015",,"Inpatient/Day case","AG",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000015",,"Inpatient/Day case","AG",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000015",,"Inpatient/Day case","AG",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000015",,"Inpatient/Day case","AG",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000015",,"Inpatient/Day case","AG",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000015",,"Inpatient/Day case","AG",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000015",,"Inpatient/Day case","AG",,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000015",,"Inpatient/Day case","AG",,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000015",,"Inpatient/Day case","AG",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000015",,"Inpatient/Day case","AG",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000015",,"Inpatient/Day case","AG",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000015",,"Inpatient/Day case","AG",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000015",,"Inpatient/Day case","AG",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000015",,"Inpatient/Day case","AG",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000015",,"Inpatient/Day case","AG",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000015",,"Inpatient/Day case","AG",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20140630","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20160630","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20170630","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20190630","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20200630","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20130930","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20140930","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20150930","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20160930","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20160331","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20170331","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20180331","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20190331","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20200331","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20210331","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20121231","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20131231","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20141231","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20151231","S08000015",,"Inpatient/Day case","AP",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20130630","S08000015",,"Inpatient/Day case","AQ",,12,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000015",,"Inpatient/Day case","AQ",,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000015",,"Inpatient/Day case","AQ",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000015",,"Inpatient/Day case","AQ",,13,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000015",,"Inpatient/Day case","AQ",,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000015",,"Inpatient/Day case","AQ",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000015",,"Inpatient/Day case","AQ",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000015",,"Inpatient/Day case","AQ",,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220630","S08000015",,"Inpatient/Day case","AQ",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000015",,"Inpatient/Day case","AQ",,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000015",,"Inpatient/Day case","AQ",,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000015",,"Inpatient/Day case","AQ",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000015",,"Inpatient/Day case","AQ",,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000015",,"Inpatient/Day case","AQ",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000015",,"Inpatient/Day case","AQ",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220930","S08000015",,"Inpatient/Day case","AQ",,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000015",,"Inpatient/Day case","AQ",,6,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000015",,"Inpatient/Day case","AQ",,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000015",,"Inpatient/Day case","AQ",,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000015",,"Inpatient/Day case","AQ",,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000015",,"Inpatient/Day case","AQ",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000015",,"Inpatient/Day case","AQ",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000015",,"Inpatient/Day case","AQ",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000015",,"Inpatient/Day case","AQ",,5,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20230331","S08000015",,"Inpatient/Day case","AQ",,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000015",,"Inpatient/Day case","AQ",,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000015",,"Inpatient/Day case","AQ",,16,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000015",,"Inpatient/Day case","AQ",,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000015",,"Inpatient/Day case","AQ",,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000015",,"Inpatient/Day case","AQ",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000015",,"Inpatient/Day case","AQ",,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000015",,"Inpatient/Day case","AQ",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000015",,"Inpatient/Day case","AQ",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000015",,"Inpatient/Day case","AQ",,4,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20221231","S08000015",,"Inpatient/Day case","AQ",,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000015",,"Inpatient/Day case","AR",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000015",,"Inpatient/Day case","AR",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000015",,"Inpatient/Day case","AR",,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000015",,"Inpatient/Day case","AR",,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000015",,"Inpatient/Day case","AR",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000015",,"Inpatient/Day case","AR",,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000015",,"Inpatient/Day case","AR",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000015",,"Inpatient/Day case","C11",,365,,117,,12,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000015",,"Inpatient/Day case","C11",,379,,122,,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,
"20150630","S08000015",,"Inpatient/Day case","C11",,300,,189,,58,,15,,6,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000015",,"Inpatient/Day case","C11",,336,,175,,63,,9,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000015",,"Inpatient/Day case","C11",,331,,131,,56,,18,,15,,8,,3,,3,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000015",,"Inpatient/Day case","C11",,318,,145,,38,,10,,10,,6,,5,,1,,7,,1,,0,,2,,1,,2,,0,,0,,1,,0,
"20190630","S08000015",,"Inpatient/Day case","C11",,282,,186,,124,,22,,15,,3,,2,,5,,4,,0,,0,,0,,0,,2,,1,,0,,0,,0,
"20200630","S08000015",,"Inpatient/Day case","C11",,67,,27,,30,,89,,184,,109,,51,,30,,20,,7,,1,,4,,3,,3,,0,,0,,0,,0,
"20210630","S08000015",,"Inpatient/Day case","C11",,250,,146,,61,,77,,65,,58,,38,,66,,70,,33,,49,,32,,21,,34,,175,,36,,3,,1,
"20220630","S08000015",,"Inpatient/Day case","C11",,153,,150,,100,,94,,92,,53,,57,,139,,120,,89,,57,,81,,58,,221,,116,,97,,67,,126,
"20130930","S08000015",,"Inpatient/Day case","C11",,368,,135,,10,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000015",,"Inpatient/Day case","C11",,321,,189,,64,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,
"20150930","S08000015",,"Inpatient/Day case","C11",,299,,170,,70,,0,,1,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000015",,"Inpatient/Day case","C11",,317,,196,,96,,7,,2,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000015",,"Inpatient/Day case","C11",,267,,179,,91,,41,,14,,5,,2,,7,,5,,1,,2,,1,,0,,1,,0,,0,,0,,0,
"20180930","S08000015",,"Inpatient/Day case","C11",,276,,162,,52,,26,,12,,12,,6,,3,,2,,3,,0,,3,,2,,1,,0,,0,,0,,1,
"20190930","S08000015",,"Inpatient/Day case","C11",,163,,141,,76,,54,,20,,17,,6,,9,,0,,0,,0,,1,,0,,0,,0,,1,,0,,0,
"20200930","S08000015",,"Inpatient/Day case","C11",,123,,64,,34,,23,,15,,17,,25,,155,,80,,44,,26,,8,,7,,4,,2,,0,,0,,0,
"20210930","S08000015",,"Inpatient/Day case","C11",,133,,118,,99,,140,,117,,80,,50,,75,,51,,35,,61,,58,,38,,106,,31,,157,,32,,4,
"20220930","S08000015",,"Inpatient/Day case","C11",,163,,105,,88,,62,,102,,90,,75,,67,,63,,37,,107,,114,,79,,175,,181,,90,,46,,64,
"20130331","S08000015",,"Inpatient/Day case","C11",,349,,182,,31,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000015",,"Inpatient/Day case","C11",,318,,206,,65,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20150331","S08000015",,"Inpatient/Day case","C11",,317,,206,,98,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000015",,"Inpatient/Day case","C11",,313,,178,,103,,13,,3,,0,,2,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20170331","S08000015",,"Inpatient/Day case","C11",,318,,137,,77,,14,,9,,3,,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000015",,"Inpatient/Day case","C11",,315,,118,,82,,14,,12,,13,,3,,3,,4,,2,,3,,0,,0,,1,,0,,1,,0,,0,
"20190331","S08000015",,"Inpatient/Day case","C11",,337,,200,,62,,15,,15,,10,,4,,0,,0,,3,,2,,2,,0,,1,,1,,0,,0,,1,
"20200331","S08000015",,"Inpatient/Day case","C11",,170,,166,,115,,42,,29,,16,,4,,3,,5,,2,,1,,2,,0,,1,,0,,0,,0,,1,
"20210331","S08000015",,"Inpatient/Day case","C11",,150,,83,,67,,50,,78,,68,,43,,70,,24,,19,,10,,14,,11,,215,,40,,3,,1,,0,
"20220331","S08000015",,"Inpatient/Day case","C11",,158,,124,,67,,96,,147,,135,,80,,85,,81,,75,,121,,91,,41,,154,,126,,82,,24,,152,
"20230331","S08000015",,"Inpatient/Day case","C11",,128,,106,,82,,63,,79,,61,,59,,73,,54,,38,,60,,69,,52,,114,,175,,64,,66,,52,
"20121231","S08000015",,"Inpatient/Day case","C11",,302,,192,,52,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000015",,"Inpatient/Day case","C11",,360,,210,,20,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
"20141231","S08000015",,"Inpatient/Day case","C11",,351,,175,,71,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000015",,"Inpatient/Day case","C11",,312,,190,,80,,6,,3,,1,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000015",,"Inpatient/Day case","C11",,313,,186,,80,,5,,9,,6,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000015",,"Inpatient/Day case","C11",,285,,179,,72,,19,,11,,3,,5,,6,,2,,1,,2,,3,,0,,1,,1,,0,,0,,0,
"20181231","S08000015",,"Inpatient/Day case","C11",,300,,220,,54,,10,,6,,7,,9,,3,,7,,1,,1,,1,,1,,2,,0,,0,,0,,1,
"20191231","S08000015",,"Inpatient/Day case","C11",,252,,129,,59,,21,,11,,22,,12,,7,,1,,1,,1,,2,,0,,1,,0,,0,,1,,0,
"20201231","S08000015",,"Inpatient/Day case","C11",,111,,79,,71,,59,,58,,24,,22,,10,,16,,14,,101,,81,,43,,40,,4,,1,,0,,0,
"20211231","S08000015",,"Inpatient/Day case","C11",,170,,161,,155,,83,,107,,83,,110,,123,,75,,49,,68,,48,,36,,146,,91,,28,,136,,35,
"20221231","S08000015",,"Inpatient/Day case","C11",,151,,104,,76,,77,,87,,67,,55,,81,,87,,56,,55,,66,,26,,233,,127,,117,,38,,44,
"20130630","S08000015",,"Inpatient/Day case","C12",,55,,21,,2,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000015",,"Inpatient/Day case","C12",,68,,37,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000015",,"Inpatient/Day case","C12",,102,,55,,15,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000015",,"Inpatient/Day case","C12",,45,,36,,27,,9,,5,,4,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000015",,"Inpatient/Day case","C12",,65,,41,,9,,4,,2,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000015",,"Inpatient/Day case","C12",,34,,22,,24,,13,,5,,5,,3,,4,,2,,1,,0,,0,,1,,1,,0,,0,,0,,0,
